sample_type,batch_file,tweet_id,text,images,label,author,post_url,date_posted,topic,error_category,flagging_tweet_text,flagging_tweet_authors
fake_sample,batch2,95,"Video circulating about the arrival of the first batch of Iranian drones in Israel.

Unconfirmed!! ",./media/batch2/95/images/img0.jpeg,False,S p r i n t e r,https://x.com/SprinterFamily/status/1779267143902589016,2024-04-13 21:55:18,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"One of the most viral videos misrepresented after Iran's strikes on Israel, this clip was falsely claimed to show people taking cover from drones overhead.

The footage dates to July, when Israel said it intercepted five rockets fired at Sderot from Gaza.

https://t.co/PPhDHe4JFB https://t.co/plUcSEs9WR | This video falsely claims to show people in Israel taking cover upon the ""arrival of the first batch of Iranian drones"" tonight.

It's in fact old footage that has been online since at least July 2023. It's unrelated to tonight's attack, via @ArsenKeklikoglu. https://t.co/QQkif7NqfF",Bill McCarthy; Shayan Sardarizadeh
fake_sample,batch2,96,MARK THIS TWEET IN HISTORY WW3 HAS OFFICIALLY STARTED🚨 ,./media/batch2/96/images/img0.jpeg,False,Matt Wallace,https://x.com/MattWallace888/status/1779256149331644739,2024-04-13 21:11:37,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,This clip is from a World War II animation that dates back to 2021. It does not show Iran's unprecedented assault on Israel https://t.co/wqKMgTAQWH https://t.co/3aPwQSqQTe,AFP Fact Check 🔎
fake_sample,batch2,97,"🚨Update: US is preparing for the coming conflict with Iran!! 
US Air Force B-52H long-range bombers loaded with cruise missiles and other munitions! 
",./media/batch2/97/images/img0.jpeg,False,US Civil Defense News,https://x.com/CaptCoronado/status/1780579457469665413,2024-04-17 12:49:58,Politics-other,De-contextualization,"X users falsely claimed this clip shows the US mobilizing bombers with nuclear warheads for war with Iran.

The video, from before Iran's attack on Israel, shows a military training officials said was planned ""well in advance of any current world events.""

https://t.co/rwZk7tQnOV https://t.co/vJLYQnvsO9",Bill McCarthy
fake_sample,batch2,98,ISRAELIS ARE IN FULL PANIC AFTER MISSILES HIT ISRAEL ...!!#IRAN | #ISRAEL,./media/batch2/98/images/img0.jpeg,False,null,https://x.com/billdmccarthy/status/1779984133931868444/photo/1,2024-04-11 21:24:22,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Social media flooded with misrepresented visuals after Iran attacked Israel, including this clip.

Falsely claimed to show Israelis fleeing, it is actually footage of Louis Tomlinson's fans in Buenos Aires.

Here is how to verify something like this (1/6)

https://t.co/QHJxr4ZmbN https://t.co/daOjAywfmS",Bill McCarthy
fake_sample,batch2,99,"#BREAKING A L E R T – Iran has started to attack Israel-Tel Aviv with heavy missiles; fires of hell are burning, several buildings destroyedWW3INFO",./media/batch2/99/images/img0.jpeg,False,Jack Straw,https://x.com/Shayan86/status/1776041373059150118/photo/1,2024-04-05 00:26:00,Politics-Warfare-War-in-Ukraine,Misattributed Images,"This video is being widely shared tonight with false claims that it shows an Iranian missile attack on Israel in retaliation for the deadly strike on the Iranian consulate in Damascus.

In fact, the video shows Ukrainian missiles target Russian ships in Sevastopol on 23 March. https://t.co/rxrQbiVc2n",Shayan Sardarizadeh
fake_sample,batch2,100,"🚨احتفالات في الشارع اللبناني بمناسبة م قل حسن زباله 
✍️الله يحمي الشعب اللبناني الحر لشريف فقط بدون الروافض الانجاس 🇱🇧❤️ ",./media/batch2/100/images/img0.jpeg,False,قُرَيْشٍ,https://x.com/Quraish911/status/1839793625061785688,2024-09-27 22:25:56,Politics-Warfare-Lebanon-Israel Conflict,De-contextualization,"This video has nothing to do with the current reports of people celebrating the alleged death of Nasrallah - The video was uploaded to Tiktok years ago, in January 2020. https://t.co/6jJK2GaGLm",Tal Hagin
fake_sample,batch3,1,"❗️ Diseased Ukrainian soldiers are being cremated in a field facility brought to the city of Nikolayev (remains under Ukrainian control) by Scottish forces, as stated by media citing pro-Russian undeground coordinator in Ukraine Sergei Lebedev. He claims that the bodies are ",./media/batch3/1/images/img0.jpeg,False,Russian Embassy in South Africa 🇷🇺,https://x.com/EmbassyofRussia/status/1840691493800992812,2024-09-30 09:53:45,Politics-Warfare-War-in-Ukraine,De-contextualization,"Another iteration of a Russian conspiracy theory about organ harvesting in Ukraine. 
Claims like these have been circulating literally for years. 
For example, we investigated something similar - a made up story about “mobile crematoriums” - back in 2022. https://t.co/hzMS6eVGAV https://t.co/gHkDs3lDVt",Olga Robinson
fake_sample,batch3,2,"“54” is a completely different age now than it once was if you take care of your genetic potential with sleep, nutrition, and exercise ",./media/batch3/2/images/img0.jpeg; ./media/batch3/2/images/img1.jpeg,False,ib,https://x.com/Indian_Bronson/status/1860729159242174730,2024-11-24 16:56:16,Society,Incorrectly Captioned Images,"The actress here, Bea Arthur, is at least 63 in this photo.This post also compares a character image where Bea is stylized to look elderly to an event image meant to make the figure look their best. ",Helpful Community Notes
fake_sample,batch3,3,Alexei Navalny died from the COVID vaccine and the fact that nobody wants to admit it is shameful.Why would you blame Putin for something Navalny did to himself by taking an experimental MRNA vaccine?,./media/batch3/3/images/img0.jpeg,False,Bruin Republicans at UCLA,https://x.com/O_Rob1nson/status/1759205560300249344/photo/1,2024-02-18 13:17:44,Politics-Warfare-War-in-Ukraine,Incorrectly Captioned Images,"There’s no evidence Navalny’s death has anything to do with vaccines. 

There is no independent info about the causes of death so far. Russian authorities haven’t released the body yet to the family and offered multiple explanations - from cause “not determined” to “sudden death” https://t.co/hiuC6LrInj",Olga Robinson
fake_sample,batch3,4,Hahahah - seriously. not kidding: Putin has signed a decree making the sale of Alaska to the US illegal. territory is to be declared occupied 😂,./media/batch3/4/images/img0.jpeg,False,Intermarium 24,https://x.com/O_Rob1nson/status/1749498427912671365/photo/1,2024-01-21 13:35:00,Politics-Warfare-War-in-Ukraine,Incorrectly Captioned Images,"No, Putin hasn’t declared Alaska as “Russian soil”.

The viral decree allocates funds for the search, registration and legal protection of Russia’s property abroad, including that of the USSR and the Russian Empire. 

It makes no mention of Alaska or any other place/asset. https://t.co/zqCW5KDUMO",Olga Robinson
fake_sample,batch3,5,"🚨🇺🇸🇷🇺 In an official letter Putin declares Alaska as Russian soil, labels the 19th century sale of Alaska as ""illegal sale"". ",./media/batch3/5/images/img0.jpeg,False,Terror Alarm,https://x.com/Terror_Alarm/status/1749420200473068019,2024-01-22 13:14:13,Politics-other,De-contextualization,"No, Putin hasn’t declared Alaska as “Russian soil”.

The viral decree allocates funds for the search, registration and legal protection of Russia’s property abroad, including that of the USSR and the Russian Empire. 

It makes no mention of Alaska or any other place/asset. https://t.co/zqCW5KDUMO",Olga Robinson
fake_sample,batch3,6,"girl be serious, they didn’t sell out not even soundcheck, they also limited the stadium cus they know stray khias wont fill up all seats ",https://pbs.twimg.com/media/GdZxvlAXwAAEB1H.jpg; https://pbs.twimg.com/media/GdZxvk8WYAAr_GN.jpg,False,FELIPEH #HAPP7,https://x.com/rmtopresident/status/1861800567846183106,2024-11-27 15:53:40,Entertainment,Misattributed Images,"Stray Kids sold out Stadium Morumbis in Sao Paulo. The Stadium in the picture is Nilton Santos in Rio de Janeiro, and the tickets were not limited.",Helpful Community Notes
fake_sample,batch3,7,"Israeli airstrikes destroy financial institutions across Lebanon
",./media/batch3/6/images/img0.jpeg,False,The Cradle,https://x.com/TheCradleMedia/status/1848270845933756790,2024-10-21 07:51:23,Politics-Warfare-Lebanon-Israel Conflict,Misattributed Images,"The cover photo of this article about the IDF airstrikes in Lebanon is actually a photo from Gaza, captured in October 2023. https://t.co/AWlbA00i4B",Tal Hagin
fake_sample,batch3,8,"Sinwar’s wife caught in this photo sneaking to the tunnels the night before October 7th - get this - clutching a $32,000 Hermes Birkin bag!

While Gazans endured hardship under Hamas, Sinwar and his family were shamelessly living in luxury, indulging while sending others to die. ",./media/batch3/8/images/img0.jpeg,False,Israel ישראל,https://x.com/Israel/status/1847835520216252872,2024-10-20 03:01:33,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Two things:1. A clearer frame of this video showcases a bag that looks very different than the Hermes bag showcased (Comparison Image).2. Even if it was the same bag, it could also be a counterfeit. We wouldn't be able to know with 100% certainty.",Tal Hagin
fake_sample,batch3,9,"For those of you unaware of why Israel is invading Iran is because they plan on taking all of this land with the help of American 

This is well known in Israel and not some conspiracy theory ",./media/batch3/9/images/img0.jpeg,False,Jake Shields,https://x.com/jakeshieldsajj/status/1840854106065551394,2024-09-30 20:39:54,Politics-Warfare-Lebanon-Israel Conflict,Incorrectly Captioned Images,"Israel has not invaded Iran - It began a ground invasion into southern Lebanon on September 30th, 2024. https://t.co/0Nt5QOSOiU",Tal Hagin
fake_sample,batch3,10,JUST IN: 🇮🇱🇱🇧 Israel tells the US it plans imminent ground invasion in Lebanon. ,./media/batch3/10/images/img0.jpeg; ./media/batch3/10/images/img1.jpeg,False,BRICS News,https://x.com/BRICSinfo/status/1840771182628356276,2024-09-30 15:10:24,Politics-Warfare-Lebanon-Israel Conflict,De-contextualization,"Needed clarification:

This is according to an unnamed ""U.S. official"", not a direct statement by a representative of the State of Israel. https://t.co/0UG4ZvVD6S",Tal Hagin
fake_sample,batch3,11,لا تتوقف عن النشر فصمتك خيانة,./media/batch3/11/images/img0.jpeg,False,طوفانالأقصى,https://x.com/talhagin/status/1840501509110321650,2024-09-29 23:33:00,Society,De-contextualization,"Clarity Needed:
This child's name is Muhammed, he lives in Fas, Morocco, and suffers from Xeroderma Pigmentosum (A hereditary disease). This video was taken after a surgery he went through. 
It is unrelated to Gaza, Israel, Lebanon, or the current war.",Tal Hagin
fake_sample,batch3,12,WAR CRIMES ,./media/batch3/12/images/img0.jpeg,False,Sulaiman Ahmed,https://x.com/ShaykhSulaiman/status/1840224731313910206,2024-09-29 02:59:00,Politics-Warfare-Lebanon-Israel Conflict,Incorrectly Captioned Images,"GBU-39 is a Small Diameter Bomb (SDB), a precision-guided munition with a 17-kilogram explosive payload - not a ""Bunker Buster"". https://t.co/zMkrEBMjRZ",Tal Hagin
fake_sample,batch3,13,"Nasrallah's ring? 

I have two thoughts for the day: 

1) Bravo, Israel!  Bravo!  

2) Don't stop. Don't make the mistake of 2006 and accept a deal that Hezbollah and Khamenei can depict as some kind of moral victory.  Grind Hezbollah down to dust like this ring. Force ",./media/batch3/13/images/img0.jpeg,False,Mike,https://x.com/Doranimated/status/1840005725210456468,2024-09-28 12:28:45,Politics-Warfare-Lebanon-Israel Conflict,Incorrectly Captioned Images,"This image is unrelated to the airstrike that killed Hassan Nasrallah - The image appears online as early as April 2nd, 2024. https://t.co/hhxMcOF3LW",Tal Hagin
fake_sample,batch3,14,"🎙️Journalist: “What are your thoughts on Vettel’s titles compared to Max?”

🗣Alonso: “When Vettel won his titles he had an incredible car with no competition.”

🎙️Journalist: “Are you saying Vettels titles are less valuable than Verstappen’s?”

🗣Alonso: “Yes.”

[@SkySportsF1] ",https://pbs.twimg.com/media/GdJaWwOWMAAjdO8.jpg,False,🐐🇳🇱,https://x.com/Mikk_MV33/status/1860648948039319859,2024-11-24 11:37:33,Sports,Incorrectly Captioned Images,This account usually spreads false informations.There is no evidence that Alonso has said that.However he did congratulate Max Verstappen on his title. ,Helpful Community Notes
fake_sample,batch3,15,"⚡️A picture of war in the sky of Israel.  

A Hezbollah rocket while being approached by an interceptor missile. ",./media/batch3/15/images/img0.jpeg,False,War Intel,https://x.com/warintel4u/status/1838243094237528550,2024-09-23 15:44:41,Politics-Warfare-Lebanon-Israel Conflict,Misattributed Images,"The image is of a Tamir missile intercepting a rocket launched from Gaza over Southern Israel - Not Hezbollah. 

And the image is from May 2024.s https://t.co/3mgzaVJxeK",Tal Hagin
fake_sample,batch3,16,🚨🇱🇧🇮🇱 Israel just BOMBED another CIVILIAN VEHICLE in Lebanon!,./media/batch3/16/images/img0.jpeg,False,The Saviour,https://x.com/talhagin/status/1838161019215942109,2024-09-23 13:03:00,Politics-Warfare-Lebanon-Israel Conflict,Misattributed Images,"According to the very source you used, this is a car that exploded in Kiryat Malachi, Israel. https://t.co/mIS8lZksKM",Tal Hagin
fake_sample,batch3,17,"Ya Kahhar! İsrail, 10 yaşındaki çocuğu sokak ortasında idam etti…",./media/batch3/17/images/img0.jpeg,False,Misvak Caps,https://x.com/talhagin/status/1837212695696679088,2024-09-18 19:30:09,Society,Incorrectly Captioned Images,"Graphic Warning:
This Palestinian child was not executed by the IDF.
Surveillance footage of the incident showcases that the child hung himself (Unclear if by accident or on purpose). https://t.co/wbh1GBzDDP",Tal Hagin
fake_sample,batch3,18,Hezbollah terrorist. Ouch,./media/batch3/18/images/img0.jpeg,False,Open Source Intel,https://x.com/talhagin/status/1836874332510842919,2024-09-17 21:05:34,Politics-Warfare-Lebanon-Israel Conflict,Misattributed Images,"This photo was uploaded by an X user on October 30th, 2019.

It has nothing to do with the explosions in Lebanon. https://t.co/SmGYCyW61f",Tal Hagin
fake_sample,batch3,19,🇱🇧⚔️🏴‍☠️🇺🇸 from the northern settlements of occupied Palestine due to resistance strikes,./media/batch3/19/images/img1.jpeg,False,MonitorX,https://x.com/talhagin/status/1824092124515614872,2024-08-14 21:56:39,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Multiple things wrong here:
1. This photo isn't recent.
2. It isn't from Northern Israel.
3. It wasn't due to rocket/missile strikes. 

This happened in 2016  in a West Bank settlement called Neve Tzuf, and it was reportedly due to arson. https://t.co/fN1ghgLoZ3",Tal Hagin
fake_sample,batch3,20,"Molti hanno visto questo sconcio. Sembra troppo incredibile per essere vero ma non è uno scherzo. Non è un meme. Ieri UNRWA ha aggiunto al proprio logo sui propri siti ufficiali il segno di lutto. Pensavamo fosse una battuta paradossale, invece l'hanno fatto davvero. Niente più maschere? Siamo senza parole, e fatichiamo ancora a credere a quello che si vede nelle ultime ore. Lo screenshot è di ora, l'abbiamo fatto di persona. Siamo ormai oltre la fantasia.#unrwa #disbandunrwa #UNRWAisHamas Da Free4Future",./media/batch3/20/images/img0.jpeg,False,Lion Udler,https://x.com/DavidPuente/status/1847389258463764841/photo/1,2024-10-24 16:59:25,Politics-Warfare-Israel-Palestine,De-contextualization,"I canali social dell'UNRWA non hanno aggiunto la fascia nera a lutto nel logo a seguito della morte del leader di Hamas Sinwar. La fascia è presente dall'ottobre 2023.

Il fact-check:
https://t.co/Am7cyqHuq2 https://t.co/wvw9ROqRzr",David Puente
fake_sample,batch3,21,When you ask Ukrainian pilots where their F-16s are. ,./media/batch3/21/images/img0.jpeg,False,Russian Embassy in South Africa 🇷🇺,https://x.com/EmbassyofRussia/status/1839596100358939116,2024-09-27 09:21:03,Politics-Warfare-War-in-Ukraine,Incorrectly Captioned Images,"The Russian embassy in South Africa is professional in spreading fake news. The photo is from 2019 and it is not a ukrainian plane.

https://t.co/4WEqYo1Xmh

https://t.co/SpJ9D7rhR9 https://t.co/5mK6m8PjfR | This image of an F-16 has nothing to do with Ukraine.
The image is from a crash that occurred at the March Air Reserve Base in California in 2019, and the Ukrainian coat of arms on the tail was photoshopped on. https://t.co/pJwR8Vukj5",David Puente; Tal Hagin
fake_sample,batch3,22,"BREAKING🚨

Initial reports confirm the assassination of Israeli Army Chief of Staff, Herzi Halevi. ",./media/batch3/22/images/img0.jpeg,False,Dr. Anastasia Maria Loupis,https://x.com/DrLoupis/status/1845522968211767341,2024-10-13 17:52:18,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"Viral tweets circulating on X that claim IDF Chief of Staff Herzi Halevi has been killed in a drone attack are completely false and baseless.

These two tweets alone have been viewed over 10 million times on Elon Musk's ""truth"" app. https://t.co/rEkfnyc8bR",Shayan Sardarizadeh
fake_sample,batch3,23,"Israel has covered their airfield with digital clouds to prevent satellites from viewing damage.

Not a good look honestly, those missiles did an embarrassing amount of damage. ",./media/batch3/23/images/img0.jpeg; ./media/batch3/23/images/img1.jpeg,False,ayden,https://x.com/squatsons/status/1841548683566821424,2024-10-02 18:39:55,Politics-Warfare-Israel-Palestine,De-contextualization,"Combine old antisemitic conspiracy theories with total ignorance about modern satellite imagery plus the inability to understand a weather forecast, and you get this. https://t.co/hgjQzrmxCm",Shayan Sardarizadeh
fake_sample,batch3,24,"BREAKING:

Mossad headquarters was completely destroyed! ",./media/batch3/24/images/img0.jpeg,False,ADAM,https://x.com/AdameMedia/status/1841185220160340216,2024-10-01 18:35:38,Politics-Warfare-Israel-Palestine,Incorrectly Captioned Images,"No, it wasn't. https://t.co/zwJ5yoyJDP",Shayan Sardarizadeh
fake_sample,batch3,25,I agree! ,./media/batch3/25/images/img0.jpeg,False,Eric Trump,https://x.com/EricTrump/status/1838706024691151131,2024-09-24 22:24:12,Politics-United-States-Presidential-Election,Incorrectly Captioned Images,"This is a fake quote attributed to Hillary Clinton. A variation of it has been circulating since at least 2020.

It originates from a now deleted site that describes itself as a mix of real news and satire.

Here’s a Reuters fact-check with more detail https://t.co/pPQ5JMkkq7 https://t.co/YwZdA3HqVg",Olga Robinson
fake_sample,batch3,26,"Did I hurt you, I am back to continue. ",./media/batch3/26/images/img0.jpeg,False,Bassem Youssef Commentary,https://x.com/bassem_youssef9/status/1825845707451826181,2024-08-20 10:41:53,Society,Misattributed Images,"This is yet another grifter creating a fake account for engagement. And Bassem Youssef's real account hasn't been suspended, it's been deactivated. https://t.co/iVCzQ4ZB3Q",Shayan Sardarizadeh
fake_sample,batch3,27,"The FBI has some answering to do. We’ve seen a close up picture of Trump’s right ear that was posted by .@PeteSouza and presumably taken by the Associated Press. 

The assassination attempt was just 14 days ago. Trump is 78 years old. 78 year old human beings heal  far more ",./media/batch3/27/images/img0.jpeg,False,Jack Hopkins,https://x.com/thejackhopkins/status/1817388833706541311,2024-07-28 02:37:18,Politics-other,De-contextualization,"Two weeks after the assassination attempt on Donald Trump, some liberal influencers are still cooking up viral conspiracy theories falsely claiming that Trump wasn't shot at or the whole incident was staged, this time baking theories based on a photo of Trump's ear. https://t.co/C1e0C3ccqL",Shayan Sardarizadeh
fake_sample,batch3,28,"Donald Trump doesn’t want you to see this 

Do not share this picture of his ear ",./media/batch3/25/images/img0.jpeg,False,David Leavitt 🎲🎮🧙‍♂️🌈,https://x.com/David_Leavitt/status/1817386288749633869,2024-07-28 02:27:11,Politics-United-States-Presidential-Election,De-contextualization,"Two weeks after the assassination attempt on Donald Trump, some liberal influencers are still cooking up viral conspiracy theories falsely claiming that Trump wasn't shot at or the whole incident was staged, this time baking theories based on a photo of Trump's ear. https://t.co/C1e0C3ccqL",Shayan Sardarizadeh
fake_sample,batch3,29,"WOW! WOW! WOW!🚨🚨🚨 here's Janeen Diguiseppi, assistant director director to the FBI, sitting directly behind behind Trump at the Butler rally when he was hit! She never budged when he went to the ground but took pics. Just WTH is going on? ",./media/batch3/29/images/img0.jpeg,False,Mike Engleman🇺🇲,https://x.com/RealHickory/status/1814267203228762324,2024-07-19 11:53:03,Politics-other,Misattributed Images,"A new conspiracy theory, currently racking up millions of views, baselessly claims that a female supporter seen behind Trump when he got shot is assistant director of the FBI's insider threat office Janeen DiGuiseppi, who was helping the shooter.

Those are two different women. https://t.co/jBoaJIyhPl",Shayan Sardarizadeh
fake_sample,batch3,30,“He was a registered Republican” ,./media/batch3/30/images/img0.jpeg,False,🪶Native Patriot 🇺🇸,https://x.com/LaNativePatriot/status/1813924264510365974,2024-07-18 13:10:20,Politics-other,Incorrectly Captioned Images,"This image, which falsely claims Trump attacker Thomas Matthew Crooks is trans, is being widely shared.

The same image was posted two days ago on 4chan as a hoax by a user who said ""spreading rumors is fun"". https://t.co/FsvfRtTQVq",Shayan Sardarizadeh
fake_sample,batch3,31,"Let me introduce to the newly elected councillor for the area rioting tonight in Leeds.

Multiple reports he's even on the streets with them. ",./media/batch3/31/images/img0.jpeg; ./media/batch3/31/images/img1.jpeg,False,Tommy Robinson 🇬🇧,https://x.com/TRobinsonNewEra/status/1814051909936017687,2024-07-18 21:37:33,Politics-other,Incorrectly Captioned Images,"These viral posts by Tommy Robinson and Britain First's Paul Golding, which accuse Green Party councillor Mothin Ali of rioting in Harehills, Leeds, are blatantly false.

Multiple videos clearly show Mothin Ali tried to deescalate, help the police and stop the riots. https://t.co/ChNjn6Np7I",Shayan Sardarizadeh
fake_sample,batch3,32,"Newly elected Leeds councillor Mothin Ali spotted among the crowd in the ongoing riots in Harehills, Leeds.
They will never integrate or assimilate 😡 ",./media/batch3/32/images/img0.jpeg; ./media/batch3/32/images/img1.jpeg,False,Paul Golding,https://x.com/GoldingBF/status/1814027225362034795,2024-07-18 19:59:28,Society,Incorrectly Captioned Images,"These viral posts by Tommy Robinson and Britain First's Paul Golding, which accuse Green Party councillor Mothin Ali of rioting in Harehills, Leeds, are blatantly false.

Multiple videos clearly show Mothin Ali tried to deescalate, help the police and stop the riots. https://t.co/ChNjn6Np7I",Shayan Sardarizadeh
fake_sample,batch3,33,BREAKING: Donald Trump has fallen asleep during Don Jr’s speech. Looks like Donald Trump was one of the many participating in the 20% drop off  in viewership of the Republican National Convention since 2016. ,./media/batch3/33/images/img0.jpeg,False,Kamala’s Wins,https://x.com/harris_wins/status/1813765362615480397,2024-07-18 02:38:55,Politics-United-States-Presidential-Election,De-contextualization,"This image of Donald Trump is being shared with claims he's an old presidential nominee and prone to falling asleep in public.

The image was captured during last week's Republican National Convention, showing Trump and other attendees closing their eyes during a prayer. https://t.co/Q8RfPqAINi",Shayan Sardarizadeh
fake_sample,batch3,34,🚨🇺🇸🔫 Trump just started wearing a bulletproof vest as advised by his security detail. It saved his life!! He took a shot to the chest!!🔥🔥🔥,./media/batch3/34/images/img0.jpeg,False,US Civil Defense News,https://x.com/Shayan86/status/1812317182065311920/photo/1,2024-07-14 00:44:22,Politics-United-States-Presidential-Election,Incorrectly Captioned Images,"While full details of the shooting at a Trump rally in Pennsylvania are not yet known, there's currently no evidence that the former president was shot in the chest.

Trump himself said on Truth Social that he was shot in ""the upper part of my right ear"". https://t.co/iYQhroYa1f",Shayan Sardarizadeh
fake_sample,batch3,35,"The Jewish ✡️ manufactured war in Ukraine has been a total success for Jewish Interest.  

Let’s explain how. 

🧵 1/16 ",./media/batch3/35/images/img0.jpeg,False,Uncommon Sense,https://x.com/Uncommonsince76/status/1845535654777622765,2024-10-13 18:42:43,Politics-Warfare-War-in-Ukraine,De-contextualization,Over a million views for this antisemitic conspiracy theory that effectively absolves Russia of any responsibility for the invasion of Ukraine. https://t.co/QQEGXkfNcX,Olga Robinson
fake_sample,batch3,36,"गाजियाबाद में एक रियल एस्टेट कारोबारी के घर काम करने वाली नौकरानी परिवार को अपने पेशाब से खाना बनाकर खिलाती रही। जब यह पूरा परिवार बीमार हुआ तो उन्हें कुछ गड़बड़ी की आशंका हुई।

#Ghaziabad 

",./media/batch3/36/images/img0.jpeg,False,Hindustan,https://x.com/Live_Hindustan/status/1846424835158839756,2024-10-16 05:36:00,Society,Misattributed Images,The name of the accused maid who was caught urinating in the food is Reena Devi. But you @Live_Hindustan used an image of  a woman with Hijabi. https://t.co/q5JDCJa9Al,Mohammed Zubair
fake_sample,batch3,37,Happening in Paris France,./media/batch3/37/images/img0.jpeg,False,Ahmed Hassan أحمد حسن زيد ,https://x.com/talhagin/status/1817160673886974435,2024-07-27 13:41:00,Society,Misattributed Images,"This happened over a year ago on July 23rd, 2023 - Reportedly in the United States. https://t.co/skAMWjYDOo",Tal Hagin
fake_sample,batch3,38,"This is Julia, a lone soldier from Moldova 🇲🇩 who came all the way to serve in the IDF and defend Israel 🇮🇱. 'I came to serve my country because this is my country, and I don’t have another one.' Hero.",./media/batch3/38/images/img0.jpeg,False,Vivid.🇮🇱,https://x.com/talhagin/status/1806304716562796592,2024-06-27 12:02:51,Politics-Warfare-Israel-Palestine,Misattributed Images,"That's Natalie Fadeev, an Israeli model - Not ""Julie, a lone soldier from Moldova"" https://t.co/DX60HTqv6O",Tal Hagin
fake_sample,batch3,39,"Scandal of epic proportions... for the world's most ethical army
!!
Betrayal of loyalty...
Gang rape and indecent filming: the soldier
""Nahasa Ayden,"" a French citizen with Israeli citizenship, came after October 7 to participate in the #GazaWar. She was gang-raped by soldiers ",./media/batch3/39/images/img0.jpeg,False,SilencedSirs◼️,https://x.com/SilentlySirs/status/1804242798524158463,2024-06-21 19:59:39,Politics-Warfare-Israel-Palestine,Misattributed Images,"There is no source for this story, and the photo used is of an Israeli model named Natalia Fadeev https://t.co/vMv7mvlykC",Tal Hagin
fake_sample,batch3,40,✨ LATINAS ✨ ,./media/batch3/40/images/img0.jpeg; ./media/batch3/40/images/img1.jpeg,False,ACERVO,https://x.com/AcervoCharts/status/1848523064952426792,2024-10-22 00:33:37,Entertainment,Incorrectly Captioned Images,Better known as BCG vaccination scars.,Shayan Sardarizadeh
fake_sample,batch3,41,Celtics just scored the most points in a single quarter in NBA history (51) ,./media/batch3/41/images/img0.jpeg,False,Real Sports,https://x.com/realapp_/status/1861224584223002924,2024-11-26 01:44:55,Sports,Incorrectly Captioned Images,"The Buffalo Braves scored the most points in a single quarter in NBA history, with 58 points in the fourth quarter on October 20, 1972, against the Boston Celtics.",Helpful Community Notes
fake_sample,batch3,42,"I grew up on the Gulf of Mexico. Been watching storms since I was a young boy.  I have NEVER seen a storm start here and go east.

Do you think Gov’t is using technology to manipulate weather patterns &amp; storms? ",./media/batch3/42/images/img0.jpeg,False,Grant Cardone,https://x.com/GrantCardone/status/1843039543647502432,2024-10-06 21:24:03,Society,De-contextualization,"Whistleblower, 9 year Air Force Veteran, shares the truth about weather modification.

Share this everywhere for the people who keep saying it's a big conspiracy 
https://t.co/8l5k1YoE7n",TaraBull
fake_sample,batch3,43,,./media/batch3/43/images/img0.jpeg,False,Jacob Berry,https://x.com/JacobB20439/status/1849128762698338596,2024-10-23 16:40:26,Politics-Warfare-War-in-Ukraine,Incorrectly Captioned Images,"For nearly a year, pro-Kremlin bots of Doppelganger are using fake celebrity quotes to endorse its talking points.

Now they try the opposite way: a toxic celebrity is given fake quotes to smear Kamala Harris and aid to Ukraine.

1/3 https://t.co/u7esFMIQyk",bot blocker | блокировщик ботов
fake_sample,batch3,44,,./media/batch3/44/images/img0.jpeg,False,Joann Mcdaniel,https://x.com/JoannMcdan16209/status/1849129212487098599,2024-10-23 16:42:14,Politics-Warfare-War-in-Ukraine,Incorrectly Captioned Images,"For nearly a year, pro-Kremlin bots of Doppelganger are using fake celebrity quotes to endorse its talking points.

Now they try the opposite way: a toxic celebrity is given fake quotes to smear Kamala Harris and aid to Ukraine.

1/3 https://t.co/u7esFMIQyk",bot blocker | блокировщик ботов
fake_sample,batch3,45,,./media/batch3/45/images/img0.jpeg,False,Johnny Mills,https://x.com/JohnnyMill27522/status/1849128659207999796,2024-10-23 16:40:02,Politics-other,Incorrectly Captioned Images,"For nearly a year, pro-Kremlin bots of Doppelganger are using fake celebrity quotes to endorse its talking points.

Now they try the opposite way: a toxic celebrity is given fake quotes to smear Kamala Harris and aid to Ukraine.

1/3 https://t.co/u7esFMIQyk",bot blocker | блокировщик ботов
fake_sample,batch3,46,,./media/batch3/46/images/img0.jpeg,False,Mitchell Ellis,https://x.com/MitchellEl30498/status/1849128671854084596,2024-10-23 16:40:05,Politics-other,Incorrectly Captioned Images,"For nearly a year, pro-Kremlin bots of Doppelganger are using fake celebrity quotes to endorse its talking points.

Now they try the opposite way: a toxic celebrity is given fake quotes to smear Kamala Harris and aid to Ukraine.

1/3 https://t.co/u7esFMIQyk",bot blocker | блокировщик ботов
